case_id,case_date,process_step,step_number,department,employee_id,priority,complexity,case_value,wait_time_min,cycle_time_min,total_time_min,start_time,end_time,error_count,rework_count,month,day_of_week
CASE-0020,2025-03-18,Material Receiving,1,Receiving,MFG_R03,Express,5,4186.86,0.0,45.6,45.6,2025-03-18 13:54,2025-03-18 14:39,0,0,3,Tuesday
CASE-0020,2025-03-18,Material Inspection,2,Quality,MFG_Q02,Express,5,4186.86,4.0,30.2,34.2,2025-03-18 14:43,2025-03-18 15:13,0,0,3,Tuesday
CASE-0020,2025-03-18,Pre-Processing,3,Production,MFG_P03,Express,5,4186.86,19.2,50.3,69.5,2025-03-18 15:33,2025-03-18 16:23,0,1,3,Tuesday
CASE-0020,2025-03-18,Assembly,4,Production,MFG_P06,Express,5,4186.86,57.1,53.3,110.4,2025-03-18 17:20,2025-03-18 18:13,0,0,3,Tuesday
CASE-0020,2025-03-18,Quality Control,5,Quality,MFG_Q01,Express,5,4186.86,0.0,33.5,33.5,2025-03-18 18:13,2025-03-18 18:47,0,0,3,Tuesday
CASE-0020,2025-03-18,Finishing & Packaging,6,Finishing,MFG_F02,Express,5,4186.86,20.2,53.5,73.7,2025-03-18 19:07,2025-03-18 20:00,0,0,3,Tuesday
CASE-0020,2025-03-18,Final Inspection,7,Quality,MFG_Q01,Express,5,4186.86,14.1,25.3,39.4,2025-03-18 20:15,2025-03-18 20:40,0,0,3,Tuesday
CASE-0020,2025-03-18,Warehouse Storage,8,Warehouse,MFG_W02,Express,5,4186.86,13.9,22.9,36.8,2025-03-18 20:54,2025-03-18 21:17,0,0,3,Tuesday
CASE-0021,2025-02-16,Material Receiving,1,Receiving,MFG_R02,Standard,2,1097.72,0.0,27.1,27.1,2025-02-16 07:16,2025-02-16 07:43,0,0,2,Sunday
CASE-0021,2025-02-16,Material Inspection,2,Quality,MFG_Q02,Standard,2,1097.72,1.3,32.0,33.3,2025-02-16 07:44,2025-02-16 08:16,0,0,2,Sunday
CASE-0021,2025-02-16,Pre-Processing,3,Production,MFG_P01,Standard,2,1097.72,18.9,66.3,85.2,2025-02-16 08:35,2025-02-16 09:41,0,0,2,Sunday
CASE-0021,2025-02-16,Assembly,4,Production,MFG_P03,Standard,2,1097.72,3.1,116.10000000000001,119.2,2025-02-16 09:44,2025-02-16 11:40,0,1,2,Sunday
CASE-0021,2025-02-16,Quality Control,5,Quality,MFG_Q03,Standard,2,1097.72,20.1,40.5,60.6,2025-02-16 12:00,2025-02-16 12:41,0,1,2,Sunday
CASE-0021,2025-02-16,Finishing & Packaging,6,Finishing,MFG_F01,Standard,2,1097.72,11.4,44.6,56.0,2025-02-16 12:52,2025-02-16 13:37,0,0,2,Sunday
CASE-0021,2025-02-16,Final Inspection,7,Quality,MFG_Q01,Standard,2,1097.72,4.7,22.799999999999997,27.5,2025-02-16 13:42,2025-02-16 14:04,0,1,2,Sunday
CASE-0021,2025-02-16,Warehouse Storage,8,Warehouse,MFG_W01,Standard,2,1097.72,10.6,25.3,35.9,2025-02-16 14:15,2025-02-16 14:40,0,0,2,Sunday
CASE-0022,2025-05-25,Material Receiving,1,Receiving,MFG_R03,Express,4,3846.15,0.0,55.4,55.4,2025-05-25 10:29,2025-05-25 11:24,0,0,5,Sunday
CASE-0022,2025-05-25,Material Inspection,2,Quality,MFG_Q01,Express,4,3846.15,16.5,35.7,52.2,2025-05-25 11:40,2025-05-25 12:16,0,0,5,Sunday
CASE-0022,2025-05-25,Pre-Processing,3,Production,MFG_P01,Express,4,3846.15,22.5,69.7,92.2,2025-05-25 12:39,2025-05-25 13:48,0,0,5,Sunday
CASE-0022,2025-05-25,Assembly,4,Production,MFG_P04,Express,4,3846.15,56.9,109.8,166.7,2025-05-25 14:45,2025-05-25 16:35,0,0,5,Sunday
CASE-0022,2025-05-25,Quality Control,5,Quality,MFG_Q01,Express,4,3846.15,8.6,26.4,35.0,2025-05-25 16:44,2025-05-25 17:10,0,0,5,Sunday
CASE-0022,2025-05-25,Finishing & Packaging,6,Finishing,MFG_F01,Express,4,3846.15,27.5,51.3,78.8,2025-05-25 17:38,2025-05-25 18:29,0,0,5,Sunday
CASE-0022,2025-05-25,Final Inspection,7,Quality,MFG_Q03,Express,4,3846.15,8.2,15.8,24.0,2025-05-25 18:37,2025-05-25 18:53,0,0,5,Sunday
CASE-0022,2025-05-25,Warehouse Storage,8,Warehouse,MFG_W01,Express,4,3846.15,1.7,34.9,36.6,2025-05-25 18:55,2025-05-25 19:29,0,0,5,Sunday
CASE-0023,2025-03-30,Material Receiving,1,Receiving,MFG_R02,Express,6,391.34,0.0,36.3,36.3,2025-03-30 15:27,2025-03-30 16:03,0,0,3,Sunday
CASE-0023,2025-03-30,Material Inspection,2,Quality,MFG_Q02,Express,6,391.34,18.7,24.3,43.0,2025-03-30 16:22,2025-03-30 16:46,0,0,3,Sunday
CASE-0023,2025-03-30,Pre-Processing,3,Production,MFG_P06,Express,6,391.34,0.1,53.9,54.0,2025-03-30 16:46,2025-03-30 17:40,0,0,3,Sunday
CASE-0023,2025-03-30,Assembly,4,Production,MFG_P05,Express,6,391.34,10.3,130.5,140.8,2025-03-30 17:50,2025-03-30 20:01,0,0,3,Sunday
CASE-0023,2025-03-30,Quality Control,5,Quality,MFG_Q03,Express,6,391.34,25.2,21.3,46.5,2025-03-30 20:26,2025-03-30 20:47,0,0,3,Sunday
CASE-0023,2025-03-30,Finishing & Packaging,6,Finishing,MFG_F03,Express,6,391.34,11.5,30.2,41.7,2025-03-30 20:59,2025-03-30 21:29,0,0,3,Sunday
CASE-0023,2025-03-30,Final Inspection,7,Quality,MFG_Q01,Express,6,391.34,10.1,23.2,33.3,2025-03-30 21:39,2025-03-30 22:02,0,0,3,Sunday
CASE-0023,2025-03-30,Warehouse Storage,8,Warehouse,MFG_W02,Express,6,391.34,5.5,28.6,34.1,2025-03-30 22:08,2025-03-30 22:36,0,0,3,Sunday
CASE-0024,2025-03-04,Material Receiving,1,Receiving,MFG_R01,Express,1,1926.0,0.0,24.2,24.2,2025-03-04 14:36,2025-03-04 15:00,1,0,3,Tuesday
CASE-0024,2025-03-04,Material Inspection,2,Quality,MFG_Q02,Express,1,1926.0,14.7,13.1,27.8,2025-03-04 15:14,2025-03-04 15:28,0,0,3,Tuesday
CASE-0024,2025-03-04,Pre-Processing,3,Production,MFG_P06,Express,1,1926.0,15.3,30.2,45.5,2025-03-04 15:43,2025-03-04 16:13,0,0,3,Tuesday
CASE-0024,2025-03-04,Assembly,4,Production,MFG_P05,Express,1,1926.0,75.7,97.5,173.2,2025-03-04 17:29,2025-03-04 19:06,0,0,3,Tuesday
CASE-0024,2025-03-04,Quality Control,5,Quality,MFG_Q03,Express,1,1926.0,12.4,43.3,55.7,2025-03-04 19:19,2025-03-04 20:02,0,1,3,Tuesday
CASE-0024,2025-03-04,Finishing & Packaging,6,Finishing,MFG_F01,Express,1,1926.0,14.7,34.8,49.5,2025-03-04 20:17,2025-03-04 20:51,0,0,3,Tuesday
CASE-0024,2025-03-04,Final Inspection,7,Quality,MFG_Q02,Express,1,1926.0,13.5,19.9,33.4,2025-03-04 21:05,2025-03-04 21:25,0,0,3,Tuesday
CASE-0024,2025-03-04,Warehouse Storage,8,Warehouse,MFG_W02,Express,1,1926.0,7.7,16.8,24.5,2025-03-04 21:33,2025-03-04 21:49,0,0,3,Tuesday
CASE-0025,2025-02-26,Material Receiving,1,Receiving,MFG_R02,Standard,5,3336.6,0.0,37.6,37.6,2025-02-26 13:44,2025-02-26 14:21,0,0,2,Wednesday
CASE-0025,2025-02-26,Material Inspection,2,Quality,MFG_Q02,Standard,5,3336.6,39.6,32.0,71.6,2025-02-26 15:01,2025-02-26 15:33,0,0,2,Wednesday
CASE-0025,2025-02-26,Pre-Processing,3,Production,MFG_P03,Standard,5,3336.6,18.7,37.4,56.1,2025-02-26 15:51,2025-02-26 16:29,0,0,2,Wednesday
CASE-0025,2025-02-26,Assembly,4,Production,MFG_P02,Standard,5,3336.6,2.9,109.6,112.5,2025-02-26 16:32,2025-02-26 18:21,0,0,2,Wednesday
CASE-0025,2025-02-26,Quality Control,5,Quality,MFG_Q03,Standard,5,3336.6,10.9,14.5,25.4,2025-02-26 18:32,2025-02-26 18:47,0,0,2,Wednesday
CASE-0025,2025-02-26,Finishing & Packaging,6,Finishing,MFG_F02,Standard,5,3336.6,9.8,27.3,37.1,2025-02-26 18:57,2025-02-26 19:24,0,0,2,Wednesday
CASE-0025,2025-02-26,Final Inspection,7,Quality,MFG_Q03,Standard,5,3336.6,18.4,21.7,40.1,2025-02-26 19:42,2025-02-26 20:04,0,0,2,Wednesday
CASE-0025,2025-02-26,Warehouse Storage,8,Warehouse,MFG_W01,Standard,5,3336.6,10.0,34.8,44.8,2025-02-26 20:14,2025-02-26 20:49,0,0,2,Wednesday
CASE-0026,2025-03-17,Material Receiving,1,Receiving,MFG_R01,Standard,4,120.03,0.0,37.0,37.0,2025-03-17 10:23,2025-03-17 11:00,0,0,3,Monday
CASE-0026,2025-03-17,Material Inspection,2,Quality,MFG_Q01,Standard,4,120.03,30.7,18.6,49.3,2025-03-17 11:30,2025-03-17 11:49,0,0,3,Monday
CASE-0026,2025-03-17,Pre-Processing,3,Production,MFG_P01,Standard,4,120.03,6.9,79.6,86.5,2025-03-17 11:56,2025-03-17 13:15,0,0,3,Monday
CASE-0026,2025-03-17,Assembly,4,Production,MFG_P04,Standard,4,120.03,46.1,134.9,181.0,2025-03-17 14:01,2025-03-17 16:16,0,0,3,Monday
CASE-0026,2025-03-17,Quality Control,5,Quality,MFG_Q01,Standard,4,120.03,21.7,34.0,55.7,2025-03-17 16:38,2025-03-17 17:12,0,0,3,Monday
CASE-0026,2025-03-17,Finishing & Packaging,6,Finishing,MFG_F01,Standard,4,120.03,15.8,43.4,59.2,2025-03-17 17:28,2025-03-17 18:11,0,0,3,Monday
CASE-0026,2025-03-17,Final Inspection,7,Quality,MFG_Q01,Standard,4,120.03,11.1,19.8,30.9,2025-03-17 18:22,2025-03-17 18:42,0,0,3,Monday
CASE-0026,2025-03-17,Warehouse Storage,8,Warehouse,MFG_W01,Standard,4,120.03,8.9,24.8,33.7,2025-03-17 18:51,2025-03-17 19:16,0,0,3,Monday
CASE-0027,2025-02-08,Material Receiving,1,Receiving,MFG_R03,Standard,3,1278.55,0.0,31.9,31.9,2025-02-08 16:19,2025-02-08 16:50,0,0,2,Saturday
CASE-0027,2025-02-08,Material Inspection,2,Quality,MFG_Q03,Standard,3,1278.55,16.9,24.0,40.9,2025-02-08 17:07,2025-02-08 17:31,0,0,2,Saturday
CASE-0027,2025-02-08,Pre-Processing,3,Production,MFG_P03,Standard,3,1278.55,12.8,41.1,53.9,2025-02-08 17:44,2025-02-08 18:25,0,0,2,Saturday
CASE-0027,2025-02-08,Assembly,4,Production,MFG_P03,Standard,3,1278.55,45.6,104.3,149.9,2025-02-08 19:11,2025-02-08 20:55,0,0,2,Saturday
CASE-0027,2025-02-08,Quality Control,5,Quality,MFG_Q03,Standard,3,1278.55,44.5,65.1,109.6,2025-02-08 21:40,2025-02-08 22:45,0,1,2,Saturday
CASE-0027,2025-02-08,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,1278.55,22.5,29.0,51.5,2025-02-08 23:07,2025-02-08 23:36,0,0,2,Saturday
CASE-0027,2025-02-08,Final Inspection,7,Quality,MFG_Q01,Standard,3,1278.55,7.2,11.3,18.5,2025-02-08 23:43,2025-02-08 23:55,0,0,2,Saturday
CASE-0027,2025-02-08,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,1278.55,11.4,5.0,16.4,2025-02-09 00:06,2025-02-09 00:11,0,0,2,Saturday
CASE-0028,2025-01-01,Material Receiving,1,Receiving,MFG_R02,Express,2,2376.07,0.0,6.3,6.3,2025-01-01 13:28,2025-01-01 13:34,0,0,1,Wednesday
CASE-0028,2025-01-01,Material Inspection,2,Quality,MFG_Q03,Express,2,2376.07,10.3,5.6,15.9,2025-01-01 13:44,2025-01-01 13:50,0,0,1,Wednesday
CASE-0028,2025-01-01,Pre-Processing,3,Production,MFG_P06,Express,2,2376.07,7.9,35.1,43.0,2025-01-01 13:58,2025-01-01 14:33,0,0,1,Wednesday
CASE-0028,2025-01-01,Assembly,4,Production,MFG_P02,Express,2,2376.07,8.0,57.2,65.2,2025-01-01 14:41,2025-01-01 15:38,0,0,1,Wednesday
CASE-0028,2025-01-01,Quality Control,5,Quality,MFG_Q03,Express,2,2376.07,26.5,13.3,39.8,2025-01-01 16:04,2025-01-01 16:18,0,0,1,Wednesday
CASE-0028,2025-01-01,Finishing & Packaging,6,Finishing,MFG_F01,Express,2,2376.07,17.5,13.2,30.7,2025-01-01 16:35,2025-01-01 16:48,0,0,1,Wednesday
CASE-0028,2025-01-01,Final Inspection,7,Quality,MFG_Q02,Express,2,2376.07,9.8,18.7,28.5,2025-01-01 16:58,2025-01-01 17:17,1,0,1,Wednesday
CASE-0028,2025-01-01,Warehouse Storage,8,Warehouse,MFG_W02,Express,2,2376.07,0.0,8.9,8.9,2025-01-01 17:17,2025-01-01 17:26,0,0,1,Wednesday
CASE-0029,2025-04-23,Material Receiving,1,Receiving,MFG_R02,Express,7,3513.68,0.0,36.2,36.2,2025-04-23 08:29,2025-04-23 09:05,0,0,4,Wednesday
CASE-0029,2025-04-23,Material Inspection,2,Quality,MFG_Q02,Express,7,3513.68,24.9,27.2,52.1,2025-04-23 09:30,2025-04-23 09:57,0,0,4,Wednesday
CASE-0029,2025-04-23,Pre-Processing,3,Production,MFG_P01,Express,7,3513.68,24.2,50.4,74.6,2025-04-23 10:21,2025-04-23 11:11,0,0,4,Wednesday
CASE-0029,2025-04-23,Assembly,4,Production,MFG_P05,Express,7,3513.68,26.6,100.3,126.9,2025-04-23 11:38,2025-04-23 13:18,1,0,4,Wednesday
CASE-0029,2025-04-23,Quality Control,5,Quality,MFG_Q03,Express,7,3513.68,25.5,41.0,66.5,2025-04-23 13:44,2025-04-23 14:25,0,1,4,Wednesday
CASE-0029,2025-04-23,Finishing & Packaging,6,Finishing,MFG_F01,Express,7,3513.68,17.9,68.9,86.8,2025-04-23 14:43,2025-04-23 15:52,0,0,4,Wednesday
CASE-0029,2025-04-23,Final Inspection,7,Quality,MFG_Q02,Express,7,3513.68,14.8,17.2,32.0,2025-04-23 16:06,2025-04-23 16:24,0,0,4,Wednesday
CASE-0029,2025-04-23,Warehouse Storage,8,Warehouse,MFG_W02,Express,7,3513.68,16.4,21.9,38.3,2025-04-23 16:40,2025-04-23 17:02,0,0,4,Wednesday
CASE-0030,2025-01-24,Material Receiving,1,Receiving,MFG_R02,Standard,4,1639.24,0.0,30.4,30.4,2025-01-24 14:22,2025-01-24 14:52,0,0,1,Friday
CASE-0030,2025-01-24,Material Inspection,2,Quality,MFG_Q02,Standard,4,1639.24,11.6,26.7,38.3,2025-01-24 15:04,2025-01-24 15:30,0,0,1,Friday
CASE-0030,2025-01-24,Pre-Processing,3,Production,MFG_P04,Standard,4,1639.24,26.9,46.8,73.7,2025-01-24 15:57,2025-01-24 16:44,0,0,1,Friday
CASE-0030,2025-01-24,Assembly,4,Production,MFG_P01,Standard,4,1639.24,13.8,99.3,113.1,2025-01-24 16:58,2025-01-24 18:37,1,0,1,Friday
CASE-0030,2025-01-24,Quality Control,5,Quality,MFG_Q03,Standard,4,1639.24,20.0,30.9,50.9,2025-01-24 18:57,2025-01-24 19:28,0,0,1,Friday
CASE-0030,2025-01-24,Finishing & Packaging,6,Finishing,MFG_F03,Standard,4,1639.24,6.5,45.7,52.2,2025-01-24 19:34,2025-01-24 20:20,0,1,1,Friday
CASE-0030,2025-01-24,Final Inspection,7,Quality,MFG_Q03,Standard,4,1639.24,11.5,21.4,32.9,2025-01-24 20:32,2025-01-24 20:53,0,0,1,Friday
CASE-0030,2025-01-24,Warehouse Storage,8,Warehouse,MFG_W02,Standard,4,1639.24,13.8,20.8,34.6,2025-01-24 21:07,2025-01-24 21:28,0,0,1,Friday
CASE-0031,2025-01-14,Material Receiving,1,Receiving,MFG_R01,Standard,3,4641.98,0.0,33.5,33.5,2025-01-14 10:17,2025-01-14 10:50,0,0,1,Tuesday
CASE-0031,2025-01-14,Material Inspection,2,Quality,MFG_Q01,Standard,3,4641.98,10.7,26.3,37.0,2025-01-14 11:01,2025-01-14 11:27,1,0,1,Tuesday
CASE-0031,2025-01-14,Pre-Processing,3,Production,MFG_P01,Standard,3,4641.98,30.9,37.5,68.4,2025-01-14 11:58,2025-01-14 12:35,0,0,1,Tuesday
CASE-0031,2025-01-14,Assembly,4,Production,MFG_P01,Standard,3,4641.98,23.0,71.7,94.7,2025-01-14 12:58,2025-01-14 14:10,0,0,1,Tuesday
CASE-0031,2025-01-14,Quality Control,5,Quality,MFG_Q01,Standard,3,4641.98,29.6,34.3,63.9,2025-01-14 14:40,2025-01-14 15:14,0,0,1,Tuesday
CASE-0031,2025-01-14,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,4641.98,24.6,46.4,71.0,2025-01-14 15:39,2025-01-14 16:25,0,0,1,Tuesday
CASE-0031,2025-01-14,Final Inspection,7,Quality,MFG_Q02,Standard,3,4641.98,0.8,16.1,16.9,2025-01-14 16:26,2025-01-14 16:42,0,0,1,Tuesday
CASE-0031,2025-01-14,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,4641.98,3.7,15.5,19.2,2025-01-14 16:46,2025-01-14 17:01,0,0,1,Tuesday
CASE-0032,2025-04-09,Material Receiving,1,Receiving,MFG_R02,Standard,5,3744.15,0.0,71.3,71.3,2025-04-09 10:58,2025-04-09 12:09,0,0,4,Wednesday
CASE-0032,2025-04-09,Material Inspection,2,Quality,MFG_Q02,Standard,5,3744.15,17.9,30.3,48.2,2025-04-09 12:27,2025-04-09 12:57,0,0,4,Wednesday
CASE-0032,2025-04-09,Pre-Processing,3,Production,MFG_P03,Standard,5,3744.15,43.8,76.1,119.9,2025-04-09 13:41,2025-04-09 14:57,0,0,4,Wednesday
CASE-0032,2025-04-09,Assembly,4,Production,MFG_P06,Standard,5,3744.15,49.8,147.8,197.6,2025-04-09 15:47,2025-04-09 18:15,0,0,4,Wednesday
CASE-0032,2025-04-09,Quality Control,5,Quality,MFG_Q03,Standard,5,3744.15,29.0,26.0,55.0,2025-04-09 18:44,2025-04-09 19:10,0,0,4,Wednesday
CASE-0032,2025-04-09,Finishing & Packaging,6,Finishing,MFG_F03,Standard,5,3744.15,8.8,75.0,83.8,2025-04-09 19:18,2025-04-09 20:33,0,0,4,Wednesday
CASE-0032,2025-04-09,Final Inspection,7,Quality,MFG_Q01,Standard,5,3744.15,13.9,22.9,36.8,2025-04-09 20:47,2025-04-09 21:10,0,0,4,Wednesday
CASE-0032,2025-04-09,Warehouse Storage,8,Warehouse,MFG_W02,Standard,5,3744.15,12.5,36.1,48.6,2025-04-09 21:23,2025-04-09 21:59,0,0,4,Wednesday
CASE-0033,2025-03-01,Material Receiving,1,Receiving,MFG_R03,Standard,3,2391.23,0.0,47.7,47.7,2025-03-01 13:02,2025-03-01 13:49,0,0,3,Saturday
CASE-0033,2025-03-01,Material Inspection,2,Quality,MFG_Q01,Standard,3,2391.23,14.8,27.3,42.1,2025-03-01 14:04,2025-03-01 14:31,0,0,3,Saturday
CASE-0033,2025-03-01,Pre-Processing,3,Production,MFG_P05,Standard,3,2391.23,36.7,55.0,91.7,2025-03-01 15:08,2025-03-01 16:03,0,0,3,Saturday
CASE-0033,2025-03-01,Assembly,4,Production,MFG_P01,Standard,3,2391.23,62.5,57.9,120.4,2025-03-01 17:06,2025-03-01 18:03,0,0,3,Saturday
CASE-0033,2025-03-01,Quality Control,5,Quality,MFG_Q03,Standard,3,2391.23,23.2,41.7,64.9,2025-03-01 18:27,2025-03-01 19:08,0,0,3,Saturday
CASE-0033,2025-03-01,Finishing & Packaging,6,Finishing,MFG_F01,Standard,3,2391.23,29.7,59.699999999999996,89.4,2025-03-01 19:38,2025-03-01 20:38,0,1,3,Saturday
CASE-0033,2025-03-01,Final Inspection,7,Quality,MFG_Q01,Standard,3,2391.23,5.5,20.0,25.5,2025-03-01 20:43,2025-03-01 21:03,0,0,3,Saturday
CASE-0033,2025-03-01,Warehouse Storage,8,Warehouse,MFG_W02,Standard,3,2391.23,7.4,27.1,34.5,2025-03-01 21:11,2025-03-01 21:38,0,0,3,Saturday
CASE-0034,2025-03-28,Material Receiving,1,Receiving,MFG_R03,Standard,4,447.56,0.0,54.9,54.9,2025-03-28 16:44,2025-03-28 17:38,0,0,3,Friday
CASE-0034,2025-03-28,Material Inspection,2,Quality,MFG_Q03,Standard,4,447.56,17.3,20.3,37.6,2025-03-28 17:56,2025-03-28 18:16,0,0,3,Friday
CASE-0034,2025-03-28,Pre-Processing,3,Production,MFG_P05,Standard,4,447.56,51.7,66.4,118.1,2025-03-28 19:08,2025-03-28 20:14,0,0,3,Friday
CASE-0034,2025-03-28,Assembly,4,Production,MFG_P06,Standard,4,447.56,45.8,195.5,241.3,2025-03-28 21:00,2025-03-29 00:15,1,1,3,Friday
CASE-0034,2025-03-28,Quality Control,5,Quality,MFG_Q01,Standard,4,447.56,28.4,35.0,63.4,2025-03-29 00:44,2025-03-29 01:19,0,0,3,Friday
CASE-0034,2025-03-28,Finishing & Packaging,6,Finishing,MFG_F01,Standard,4,447.56,14.9,44.4,59.3,2025-03-29 01:34,2025-03-29 02:18,0,0,3,Friday
CASE-0034,2025-03-28,Final Inspection,7,Quality,MFG_Q01,Standard,4,447.56,12.8,19.1,31.9,2025-03-29 02:31,2025-03-29 02:50,0,0,3,Friday
CASE-0034,2025-03-28,Warehouse Storage,8,Warehouse,MFG_W01,Standard,4,447.56,9.4,30.0,39.4,2025-03-29 02:59,2025-03-29 03:29,0,0,3,Friday
CASE-0035,2025-01-12,Material Receiving,1,Receiving,MFG_R02,Standard,5,1824.39,0.0,27.3,27.3,2025-01-12 12:50,2025-01-12 13:17,0,0,1,Sunday
CASE-0035,2025-01-12,Material Inspection,2,Quality,MFG_Q01,Standard,5,1824.39,2.2,14.5,16.7,2025-01-12 13:19,2025-01-12 13:34,0,0,1,Sunday
CASE-0035,2025-01-12,Pre-Processing,3,Production,MFG_P04,Standard,5,1824.39,6.9,72.9,79.8,2025-01-12 13:40,2025-01-12 14:53,0,0,1,Sunday
CASE-0035,2025-01-12,Assembly,4,Production,MFG_P05,Standard,5,1824.39,50.2,131.3,181.5,2025-01-12 15:44,2025-01-12 17:55,0,0,1,Sunday
CASE-0035,2025-01-12,Quality Control,5,Quality,MFG_Q02,Standard,5,1824.39,26.7,14.6,41.3,2025-01-12 18:22,2025-01-12 18:36,1,0,1,Sunday
CASE-0035,2025-01-12,Finishing & Packaging,6,Finishing,MFG_F02,Standard,5,1824.39,9.3,42.1,51.4,2025-01-12 18:45,2025-01-12 19:28,0,0,1,Sunday
CASE-0035,2025-01-12,Final Inspection,7,Quality,MFG_Q01,Standard,5,1824.39,2.9,19.1,22.0,2025-01-12 19:30,2025-01-12 19:50,0,0,1,Sunday
CASE-0035,2025-01-12,Warehouse Storage,8,Warehouse,MFG_W02,Standard,5,1824.39,7.8,17.7,25.5,2025-01-12 19:57,2025-01-12 20:15,0,0,1,Sunday
CASE-0036,2025-06-13,Material Receiving,1,Receiving,MFG_R02,Standard,6,4234.25,0.0,49.5,49.5,2025-06-13 13:44,2025-06-13 14:33,0,0,6,Friday
CASE-0036,2025-06-13,Material Inspection,2,Quality,MFG_Q02,Standard,6,4234.25,3.6,14.7,18.3,2025-06-13 14:37,2025-06-13 14:51,0,0,6,Friday
CASE-0036,2025-06-13,Pre-Processing,3,Production,MFG_P03,Standard,6,4234.25,31.2,21.5,52.7,2025-06-13 15:23,2025-06-13 15:44,0,0,6,Friday
CASE-0036,2025-06-13,Assembly,4,Production,MFG_P04,Standard,6,4234.25,46.6,53.2,99.8,2025-06-13 16:31,2025-06-13 17:24,1,0,6,Friday
CASE-0036,2025-06-13,Quality Control,5,Quality,MFG_Q03,Standard,6,4234.25,33.0,5.0,38.0,2025-06-13 17:57,2025-06-13 18:02,0,0,6,Friday
CASE-0036,2025-06-13,Finishing & Packaging,6,Finishing,MFG_F03,Standard,6,4234.25,0.0,30.6,30.6,2025-06-13 18:02,2025-06-13 18:32,0,0,6,Friday
CASE-0036,2025-06-13,Final Inspection,7,Quality,MFG_Q02,Standard,6,4234.25,13.9,15.8,29.7,2025-06-13 18:46,2025-06-13 19:02,0,0,6,Friday
CASE-0036,2025-06-13,Warehouse Storage,8,Warehouse,MFG_W02,Standard,6,4234.25,7.3,32.0,39.3,2025-06-13 19:09,2025-06-13 19:41,0,0,6,Friday
CASE-0037,2025-02-26,Material Receiving,1,Receiving,MFG_R01,Express,1,3404.93,0.0,31.4,31.4,2025-02-26 17:12,2025-02-26 17:43,0,0,2,Wednesday
CASE-0037,2025-02-26,Material Inspection,2,Quality,MFG_Q03,Express,1,3404.93,7.0,13.1,20.1,2025-02-26 17:50,2025-02-26 18:03,0,0,2,Wednesday
CASE-0037,2025-02-26,Pre-Processing,3,Production,MFG_P01,Express,1,3404.93,3.1,38.6,41.7,2025-02-26 18:06,2025-02-26 18:45,1,0,2,Wednesday
CASE-0037,2025-02-26,Assembly,4,Production,MFG_P01,Express,1,3404.93,0.0,90.7,90.7,2025-02-26 18:45,2025-02-26 20:15,0,0,2,Wednesday
CASE-0037,2025-02-26,Quality Control,5,Quality,MFG_Q02,Express,1,3404.93,40.1,27.8,67.9,2025-02-26 20:56,2025-02-26 21:23,0,0,2,Wednesday
CASE-0037,2025-02-26,Finishing & Packaging,6,Finishing,MFG_F03,Express,1,3404.93,8.2,35.2,43.4,2025-02-26 21:32,2025-02-26 22:07,0,0,2,Wednesday
CASE-0037,2025-02-26,Final Inspection,7,Quality,MFG_Q03,Express,1,3404.93,16.1,20.2,36.3,2025-02-26 22:23,2025-02-26 22:43,0,0,2,Wednesday
CASE-0037,2025-02-26,Warehouse Storage,8,Warehouse,MFG_W02,Express,1,3404.93,3.0,20.6,23.6,2025-02-26 22:46,2025-02-26 23:07,0,0,2,Wednesday
CASE-0038,2025-05-04,Material Receiving,1,Receiving,MFG_R01,Express,4,4030.95,0.0,27.7,27.7,2025-05-04 11:47,2025-05-04 12:14,0,0,5,Sunday
CASE-0038,2025-05-04,Material Inspection,2,Quality,MFG_Q02,Express,4,4030.95,17.1,17.3,34.4,2025-05-04 12:31,2025-05-04 12:49,0,0,5,Sunday
CASE-0038,2025-05-04,Pre-Processing,3,Production,MFG_P03,Express,4,4030.95,14.7,31.3,46.0,2025-05-04 13:03,2025-05-04 13:35,0,0,5,Sunday
CASE-0038,2025-05-04,Assembly,4,Production,MFG_P03,Express,4,4030.95,17.9,64.3,82.2,2025-05-04 13:53,2025-05-04 14:57,1,0,5,Sunday
CASE-0038,2025-05-04,Quality Control,5,Quality,MFG_Q03,Express,4,4030.95,9.1,39.7,48.8,2025-05-04 15:06,2025-05-04 15:46,0,0,5,Sunday
CASE-0038,2025-05-04,Finishing & Packaging,6,Finishing,MFG_F02,Express,4,4030.95,8.0,72.4,80.4,2025-05-04 15:54,2025-05-04 17:06,0,0,5,Sunday
CASE-0038,2025-05-04,Final Inspection,7,Quality,MFG_Q01,Express,4,4030.95,12.9,18.4,31.3,2025-05-04 17:19,2025-05-04 17:37,0,0,5,Sunday
CASE-0038,2025-05-04,Warehouse Storage,8,Warehouse,MFG_W02,Express,4,4030.95,6.1,28.9,35.0,2025-05-04 17:43,2025-05-04 18:12,0,0,5,Sunday
CASE-0039,2025-06-06,Material Receiving,1,Receiving,MFG_R02,Standard,1,4128.08,0.0,29.0,29.0,2025-06-06 10:41,2025-06-06 11:10,0,0,6,Friday
